ccn,hospital_name,state,previous_status,disposition,issue,next_step,pointer_url,pointer_status,pointer_checked_at,pointer_declared_url,mrf_url,mrf_status,mrf_final_url,identity,identity_basis,header_name,header_location,header_state,date,version,metadata,file_checked_at,pointer_sha256,file_sha256,adjudicated,note
100126,HCA FLORIDA PASADENA HOSPITAL A PART OF HCA FLORID,FL,pointer-or-domain-review,correction-verified,,Applied to the local reviewed ledger,https://www.hcafloridahealthcare.com/cms-hpt.txt,200,2026-09-09T10:07:06.490Z,https://stctrprodsnsvc00455826e6.blob.core.windows.net/pt-final-posting-files/80-0935610_HCA-FLORIDA-PASADENA-HOSPITAL_standardcharges.json?si=dpx-pt-json-access-policy&spr=https&sv=2026-02-06&sr=c&sig=ks%2BgfAjyEHlZmeP2PYJ%2f9NpMuCoRStjTb2bhIy9Y6LM%3D,https://stctrprodsnsvc00455826e6.blob.core.windows.net/pt-final-posting-files/80-0935610_HCA-FLORIDA-PASADENA-HOSPITAL_standardcharges.json?si=dpx-pt-json-access-policy&spr=https&sv=2026-02-06&sr=c&sig=ks%2BgfAjyEHlZmeP2PYJ%2f9NpMuCoRStjTb2bhIy9Y6LM%3D,206,https://stctrprodsnsvc00455826e6.blob.core.windows.net/pt-final-posting-files/80-0935610_HCA-FLORIDA-PASADENA-HOSPITAL_standardcharges.json?si=dpx-pt-json-access-policy&spr=https&sv=2026-02-06&sr=c&sig=ks%2BgfAjyEHlZmeP2PYJ%2f9NpMuCoRStjTb2bhIy9Y6LM%3D,corroborated-adjudicated,renamed-facility-pointer-label-and-roster-address,HCA FLORIDA PASADENA HOSPITAL,HCA FLORIDA PASADENA HOSPITAL,FL,2026-03-01,3.0.0,date-within-365-days-version-3,2026-09-09T10:07:06.861Z,3a0aa2dede5ac96d0ffce378a52c3def50393a44a4514e4337ee4ab45682df46,83806180807f0d90f360368b3763039739213121d3f8c3677a64db5cd8cf075b,renamed-facility-pointer-label-and-roster-address,Correction verified and already recorded in the reviewed ledger.
100135,TALLAHASSEE MEMORIAL HEALTHCARE,FL,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://www.tmh.org/sites/default/files/price-transparency/cms-hpt.txt,206,2026-09-09T10:07:06.610Z,,https://www.tmh.org/sites/default/files/price-transparency/591917016_tallahassee-memorial-hospital_standardcharges.csv,206,https://www.tmh.org/sites/default/files/price-transparency/591917016_tallahassee-memorial-hospital_standardcharges.csv,corroborated,file-name-and-address,Tallahassee Memorial Hospital ,Tallahassee Memorial Hospital ,FL,2025-05-15,2.0.0,date-over-365-days,2026-09-09T10:07:12.254Z,d5db55c10b6e2220dc195af8baa3b4c380977d32db9793173523c44ba56ad8c6,2b980227f8fb906fc00f9338c1c98732992810310e513f5b8c0459ce515bdf5f,,Same declared date 2025-05-15 observed again after the earlier check (2026-09-09T01:48:00.044Z).
100167,HCA FLORIDA MERCY HOSPITAL,FL,identity-quarantined,unresolved,,Facility identity adjudication against the roster before any pointer or file work,https://www.hcafloridahealthcare.com/cms-hpt.txt,200,2026-09-09T10:07:06.916Z,,,,,,,,,,,,,,3a0aa2dede5ac96d0ffce378a52c3def50393a44a4514e4337ee4ab45682df46,,,
100183,CORAL GABLES HOSPITAL,FL,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://coralgableshospital.org/cms-hpt.txt,200,2026-09-09T10:07:06.686Z,,https://coralgableshospital.org/pricetransparency/995038459_CoralGablesHospital_standardcharges.csv,206,https://coralgableshospital.org/pricetransparency/995038459_CoralGablesHospital_standardcharges.csv,corroborated,file-name-and-address,HSA CGH LLC,Coral Gables Hospital,FL,2025-02-21,2.0.0,date-over-365-days,2026-09-09T10:07:07.016Z,095ced637d223064efaeb234a43bb7ae801ce0ac838b122fca2aa926f6b4ff80,1ac0194571dfea0ec143b1954fabcb80d836f34f59e500099f95cfa668dddf45,,Same declared date 2025-02-21 observed again after the earlier check (2026-09-09T01:47:54.698Z).
100187,PALMETTO GENERAL HOSPITAL,FL,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://palmettogeneral.org/cms-hpt.txt,200,2026-09-09T10:07:06.886Z,,https://palmettogeneral.org/pricetransparency/995002378_PalmettoGeneralHospital_standardcharges.csv,206,https://palmettogeneral.org/pricetransparency/995002378_PalmettoGeneralHospital_standardcharges.csv,corroborated,file-name-and-address,HSA PGH LLC,Palmetto General Hospital,FL,2025-02-20,2.0.0,date-over-365-days,2026-09-09T10:07:07.578Z,d5d7a37b93a0b852af6c2e7d9cec4424eaa32da7bf7f77f97ef48b60be5184e7,a5c6d2a3e47b4d500c3a52dd7f6eabeddd687be634d2a19ae4633362888674ab,,Same declared date 2025-02-20 observed again after the earlier check (2026-09-09T01:47:59.720Z).
100204,HCA FLORIDA NORTH FLORIDA HOSPITAL,FL,pointer-or-domain-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://www.hcafloridahealthcare.com/cms-hpt.txt,200,2026-09-09T10:07:06.490Z,,https://stctrprodsnsvc00455826e6.blob.core.windows.net/pt-final-posting-files/61-1269294_HCA-FLORIDA-NORTH-FLORIDA-HOSPITAL_standardcharges.json?si=dpx-pt-json-access-policy&spr=https&sv=2026-02-06&sr=c&sig=ks%2BgfAjyEHlZmeP2PYJ%2f9NpMuCoRStjTb2bhIy9Y6LM%3D,206,https://stctrprodsnsvc00455826e6.blob.core.windows.net/pt-final-posting-files/61-1269294_HCA-FLORIDA-NORTH-FLORIDA-HOSPITAL_standardcharges.json?si=dpx-pt-json-access-policy&spr=https&sv=2026-02-06&sr=c&sig=ks%2BgfAjyEHlZmeP2PYJ%2f9NpMuCoRStjTb2bhIy9Y6LM%3D,mrf-header-name-without-location,,HCA FLORIDA NORTH FLORIDA HOSPITAL,HCA FLORIDA WEST END EMERGENCY|HCA FLORIDA GAINESVILLE FSER|HCA FLORIDA MILLHOPPER EMERGENCY|HCA FLORIDA STARKE EMERGENCY|HCA FLORIDA NORTH FLORIDA HOSPITAL,FL,2026-05-05,3.0.0,date-within-365-days-version-3,2026-09-09T10:07:07.266Z,3a0aa2dede5ac96d0ffce378a52c3def50393a44a4514e4337ee4ab45682df46,b4fd6c7089571ec7e8181dedfadabaf58602558aa264969503f974e6cfeabf59,,
100220,GULF COAST MEDICAL CENTER LEE HEALTH,FL,file-access-review,correction-verified,,Applied to the local reviewed ledger,https://www.leehealth.org/cms-hpt.txt,206,2026-09-09T10:07:05.892Z,https://www.leehealth.org/machine-readable-files-lh-2026/99-2646504_GULF-COAST-MEDICAL-CENTER_standardcharges_20260401.zip,https://www.leehealth.org/machine-readable-files-lh-2026/99-2646504_GULF-COAST-MEDICAL-CENTER_standardcharges_20260401.zip,206,https://www.leehealth.org/machine-readable-files-lh-2026/99-2646504_GULF-COAST-MEDICAL-CENTER_standardcharges_20260401.zip,corroborated,file-name-and-address,GULF COAST MEDICAL CENTER,GULF COAST MEDICAL CENTER,FL,2026-03-26,3.0.0,date-within-365-days-version-3,2026-09-09T14:41:45.216Z,2c6f52c6fd412c5f19e1639bbc0c1c7210c06b0226fd69c79a7d205d0288885e,07f29b8f516e8a2c9ed28c6f42050a51afc417871666cc3461d21f3d32e8127b,,Correction verified and already recorded in the reviewed ledger.
100244,CAPE CORAL HOSPITAL,FL,file-access-review,correction-verified,,Applied to the local reviewed ledger,https://www.leehealth.org/cms-hpt.txt,206,2026-09-09T10:07:05.892Z,https://www.leehealth.org/machine-readable-files-lh-2026/99-2646504_CAPE-CORAL-HOSPITAL_standardcharges_20260401.zip,https://www.leehealth.org/machine-readable-files-lh-2026/99-2646504_CAPE-CORAL-HOSPITAL_standardcharges_20260401.zip,206,https://www.leehealth.org/machine-readable-files-lh-2026/99-2646504_CAPE-CORAL-HOSPITAL_standardcharges_20260401.zip,corroborated,file-name-and-address,CAPE CORAL HOSPITAL,CAPE CORAL HOSPITAL,FL,2026-03-26,3.0.0,date-within-365-days-version-3,2026-09-09T14:41:45.510Z,2c6f52c6fd412c5f19e1639bbc0c1c7210c06b0226fd69c79a7d205d0288885e,e2fbf697de36ee6189054404d1c791fa46afca3a1c0d3fe56c4b5e3e483d91ae,,Correction verified and already recorded in the reviewed ledger.
100249,TAMPA GENERAL HOSPITAL CRYSTAL RIVER,FL,file-access-review,publisher-issue,pointer-declared-file-404,Publisher inquiry to restore or replace the declared file; recheck after their update window,https://www.tgh.org/cms-hpt.txt,200,2026-09-09T10:07:06.477Z,,https://www.tghnorth.org/-/media/files/tgh-north-files/93-3085834_tampa-general-hospital-crystal-river_standardcharges_excel.csv?rev=707784c8944a446c94601457bea65319&hash=A8E4902F0337A7A83FB17BF07844A443,404,,,,,,,,,,2026-09-09T10:07:07.100Z,b3fd16fb7d5520056fb83359205088cddc06ebcdee9c07e7272c8dfe9ef06af4,,,The official pointer declares this file URL and it returns 404 on repeated checks; reproducible broken link.
100253,JUPITER MEDICAL CENTER,FL,publisher-template-review,publisher-issue,template-version-older-than-3,Publisher inquiry about the declared template version; recheck after their update window,https://www.jupitermed.com/cms-hpt.txt,206,2026-09-09T10:07:07.228Z,,https://www.jupitermed.com/documents/content/59-1460239_jupiter-medical-center_standardcharges.csv,206,https://www.jupitermed.com/documents/content/59-1460239_jupiter-medical-center_standardcharges.csv,corroborated,file-name-and-address,Jupiter Medical Center,Jupiter Medical Center,FL,2025-10-01,2.2.0,date-within-365-days-older-version,2026-09-09T10:07:07.780Z,2bff1fd0440516ef609069e00732392b47d585f848c6640eda16d54ade9f7643,9d74e4de966d1a45254fb5ce1c30d4c23ff2c86f90cf43a318a8d3abf34d14cc,,Declared version 2.2.0 with a current date; publisher has not adopted the current CMS dictionary.
100275,WELLINGTON REGIONAL MEDICAL CENTER,FL,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://wellingtonregional.com/cms-hpt.txt,403,2026-09-09T11:36:09.170Z,,,,,,,,,,,,,,,,,
100277,DOUGLAS GARDENS HOSPITAL,FL,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://dgcmhc.org/cms-hpt.txt,404,2026-09-09T11:36:09.191Z,,,,,,,,,,,,,,,,,
100298,FLORIDA STATE HOSPITAL UNIT 31 MED,FL,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://myflfamilies.com/cms-hpt.txt,404,2026-09-09T11:36:09.338Z,,,,,,,,,,,,,,,,,
100299,LAKEWOOD RANCH MEDICAL CENTER,FL,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://lakewoodranchmedicalcenter.com/cms-hpt.txt,403,2026-09-09T11:36:09.333Z,,,,,,,,,,,,,,,,,
100330,HALIFAX HEALTH /UF HEALTH MEDICAL CENTER OF DELTON,FL,file-access-review,unresolved,,"Compare the parsed header against facility aliases, renames and campus entries; extend the capped read only if metadata may sit beyond it",https://halifaxhealth.org/cms-hpt.txt,206,2026-09-09T10:07:07.110Z,,https://halifax.pt.panaceainc.com/MRFDownload/halifax/deltona,200,https://mrf.panaceainc.com/Download.aspx?org=halifax&loc=deltona&ref=,mrf-header-does-not-match-unresolved-roster,,medical center of deltona inc,Medical Center of Deltona,FL,2026-08-05,3.0.0,date-within-365-days-version-3,2026-09-09T10:07:08.066Z,00ab4830761baad22746b6b07fa30a036e7341661579c2aa2c6d26c8b504e655,073e839594559fc9c45094a3c57e94a702952692ae9096b208c1920fd25974a3,,
101303,LAKE BUTLER HOSPITAL,FL,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://lakebutlerhospital.com/cms-hpt.txt,403,2026-09-09T11:36:09.736Z,,,,,,,,,,,,,,,,,
103300,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,FL,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://hopkinsallchildrens.org/cms-hpt.txt,403,2026-09-09T11:36:09.460Z,,,,,,,,,,,,,,,,,
104007,NORTHEAST FLORIDA STATE HOSPITAL,FL,pointer-or-domain-review,unresolved,,Official-domain discovery: confirm the roster facility controls a domain exposing cms-hpt.txt before assigning it,https://myflfamilies.com/cms-hpt.txt,404,2026-09-09T11:36:09.338Z,,,,,,,,,,,,,,,,,
104024,"CIRCLES OF CARE, INC",FL,publisher-template-review,unresolved,,Browser download attempt on the recorded file URL; a failed automated request is not evidence the file is absent,https://circlesofcare.org/cms-hpt.txt,"curl: (28) Resolving timed out after 8013 milliseconds
",2026-09-09T10:37:36.611Z,,,,,,,,,,,,,,,,,All recorded file leads failed at transport level again this run (reproducible connection failure).
104084,NEUROBEHAVIORAL HOSPITAL OF THE PALM BEACHES-NORTH,FL,publisher-template-review,publisher-issue,automated-file-access-denied,"Browser download attempt, then publisher whitelist request with the recorded denial evidence",https://nbhospitals.com/cms-hpt.txt,403,2026-09-09T10:07:07.876Z,,https://nbhospitals.com/standard-services/Pricing-guidelinesNeuro.csv,403,,,,,,,,,,2026-09-09T10:07:08.003Z,,,,Automated retrieval denied while the earlier pass corroborated facility identity from this URL; not evidence of a missing file.
104085,NEUROBEHAVIORAL HOSPITAL OF THE PALM BEACHES-SOUTH,FL,publisher-template-review,publisher-issue,automated-file-access-denied,"Browser download attempt, then publisher whitelist request with the recorded denial evidence",https://nbhospitals.com/cms-hpt.txt,403,2026-09-09T10:07:07.876Z,,https://nbhospitals.com/standard-services/Pricing-guidelinesNeuro.csv,403,,,,,,,,,,2026-09-09T10:07:08.003Z,,,,Automated retrieval denied while the earlier pass corroborated facility identity from this URL; not evidence of a missing file.
110002,UPSON REGIONAL MEDICAL CENTER,GA,pointer-or-domain-review,unresolved,lead-domain-names-facility-no-pointer,Browser pricing-page walk on the named domain to locate the pointer or its replacement,https://urmc.org/cms-hpt.txt,404,2026-09-09T11:36:11.308Z,,,,,,,,,,,,,,,,,Lead domain https://urmc.org/ names the facility on its homepage but serves no readable cms-hpt.txt at the standard location; homepage evidence retained.
110005,NORTHSIDE HOSPITAL FORSYTH,GA,file-access-review,correction-verified,,Applied to the local reviewed ledger,https://www.northside.com/cms-hpt.txt,206,2026-09-09T10:07:07.921Z,https://assets.northside.com/price-transparency/581954432-1376574277_northside-hospital-inc_standardcharges.json,https://assets.northside.com/price-transparency/581954432-1376574277_northside-hospital-inc_standardcharges.json,200,https://assets.northside.com/price-transparency/581954432-1376574277_northside-hospital-inc_standardcharges.json,corroborated,file-name-and-address,"Northside Hospital, Inc.",Northside Hospital Forsyth,GA,2026-02-15,3.0.0,date-within-365-days-version-3,2026-09-09T15:26:15.071Z,1e3642cb04cc87951223dc2a647921f4bd9334231a6d1153aeec016d819a9637,465772179d655051d46f17c8e19d901b486dcd4e586bbbea8ad6f639eec21f14,,Correction verified and already recorded in the reviewed ledger.
110006,ST MARY'S HOSPITAL,GA,file-access-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://www.stmaryshealthcaresystem.org/sites/default/files/cms-hpt.txt,200,2026-09-09T10:07:09.776Z,,https://trinityhealth.pt.panaceainc.com/MRFDownload/trinityhealth/stmaryshealthcaresystem,200,https://mrf.panaceainc.com/Download.aspx?org=trinityhealth&loc=stmaryshealthcaresystem&ref=,corroborated-adjudicated,renamed-facility-pointer-label-and-roster-address,St. Mary's Health Care System,St. Mary's Health Care System,GA,2025-01-01,2.0.0,date-over-365-days,2026-09-09T10:07:11.241Z,4ac6997ce30db7f118a79143acccc6cec88c6cea27410de1f4863874541661be,5552bec506b3019f04a54a5257f90201092319dde9dc70aeaaef20d8d93e2a26,renamed-facility-pointer-label-and-roster-address,Same declared date 2025-01-01 observed again after the earlier check (2026-09-09T02:23:39.720Z).
110008,NORTHSIDE HOSPITAL CHEROKEE,GA,file-access-review,correction-verified,,Applied to the local reviewed ledger,https://www.northside.com/cms-hpt.txt,206,2026-09-09T10:07:07.921Z,https://assets.northside.com/price-transparency/581954432-1225050396_northside-hospital-inc_standardcharges.json,https://assets.northside.com/price-transparency/581954432-1225050396_northside-hospital-inc_standardcharges.json,200,https://assets.northside.com/price-transparency/581954432-1225050396_northside-hospital-inc_standardcharges.json,corroborated,file-name-and-address,"Northside Hospital, Inc.",Northside Hospital Cherokee,GA,2026-02-14,3.0.0,date-within-365-days-version-3,2026-09-09T15:26:15.050Z,1e3642cb04cc87951223dc2a647921f4bd9334231a6d1153aeec016d819a9637,3a2bcebb62e1d98a32961598a11623a36c63332de94089b7ffc59f933e85a2aa,,Correction verified and already recorded in the reviewed ledger.
110024,CANDLER HOSPITAL,GA,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://www.sjchs.org/cms-hpt.txt,206,2026-09-09T10:07:09.000Z,,https://www.sjchs.org/docs/default-source/default-document-library/580593388_candler-hospital_standardcharges293f9cd3-a627-4d74-aabc-b691b192010e.json,206,https://www.sjchs.org/docs/default-source/default-document-library/580593388_candler-hospital_standardcharges293f9cd3-a627-4d74-aabc-b691b192010e.json,corroborated,file-name-and-address,Candler Hospital,Candler Hospital,GA,2025-07-01,2.2.0,date-over-365-days,2026-09-09T10:07:12.214Z,1ae685cefe2766048ce03d31d451ea1f32a8f18101b066dc96c3393f57eb9662,29e3b0b8045f5567cc1507b4fd9b5e8e191c0167741f59cd76844179266737e3,,Same declared date 2025-07-01 observed again after the earlier check (2026-09-09T01:48:00.077Z).
110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,GA,publisher-date-review,publisher-issue,declared-update-date-over-365-days,"Publisher inquiry with the recorded file URL, declared date and response hash; recheck after their update window",https://www.sghs.org/cms-hpt.txt,206,2026-09-09T10:07:09.803Z,,https://res.cloudinary.com/dpmykpsih/raw/upload/southeast-georgia-site-441/media/r/3973089e73b74845a679c5863cedd135/581911751_southeast-georgia-health-system-brunswick-campus_standardcharg.csv,206,https://res.cloudinary.com/dpmykpsih/raw/upload/southeast-georgia-site-441/media/r/3973089e73b74845a679c5863cedd135/581911751_southeast-georgia-health-system-brunswick-campus_standardcharg.csv,corroborated,file-name-and-address,Southeast Georgia Health System - Brunswick Campus,Southeast Georgia Health System | Brunswick Campus,GA,2025-01-01,2.0.0,date-over-365-days,2026-09-09T10:07:11.498Z,b3546d0f4a79ef3bd0cb2997a081fe11f949e22405741dabf86b67f9e0fa6d92,a2566268163dfcd22a2532eb48cd09243b2e1dad1609cbc6c3c9b29e8f854b4f,,Same declared date 2025-01-01 observed again after the earlier check (2026-09-09T01:48:01.189Z).
